benchmark,job_n,mc_n,instance_i,agent_type,action_type,state_type,rule,makespan,run_t,mean_transit_t,decision_n
DMU,30,15,6,rule,single_mc_buffer_being,simple,STT,6638,0.7734,0.0028,277
DMU,30,15,6,rule,single_mc_buffer_being,simple,LTT,6105,0.8601,0.0024,354
DMU,30,15,6,rule,single_mc_buffer_being,simple,LOR,6580,0.7475,0.0027,273
DMU,30,15,6,rule,single_mc_buffer_being,simple,MOR,6617,0.8941,0.0024,374
DMU,30,15,7,rule,single_mc_buffer_being,simple,SPT,6344,0.7864,0.0027,294
DMU,30,15,7,rule,single_mc_buffer_being,simple,LPT,6915,0.7465,0.0027,276
DMU,30,15,7,rule,single_mc_buffer_being,simple,SRPT,7425,0.7246,0.0029,247
DMU,30,15,7,rule,single_mc_buffer_being,simple,LRPT,6017,0.8751,0.0025,352
DMU,30,15,7,rule,single_mc_buffer_being,simple,STT,7000,0.7316,0.0028,261
DMU,30,15,7,rule,single_mc_buffer_being,simple,LTT,6252,0.902,0.0024,374
DMU,30,15,7,rule,single_mc_buffer_being,simple,LOR,6314,0.7286,0.0028,262
DMU,30,15,7,rule,single_mc_buffer_being,simple,MOR,6761,0.8713,0.0024,368
DMU,30,15,8,rule,single_mc_buffer_being,simple,SPT,6299,0.8197,0.0026,318
DMU,30,15,8,rule,single_mc_buffer_being,simple,LPT,6991,0.7395,0.0027,269
DMU,30,15,8,rule,single_mc_buffer_being,simple,SRPT,7388,0.7386,0.0029,258
DMU,30,15,8,rule,single_mc_buffer_being,simple,LRPT,5995,0.8551,0.0025,342
DMU,30,15,8,rule,single_mc_buffer_being,simple,STT,7019,0.7764,0.0031,253
DMU,30,15,8,rule,single_mc_buffer_being,simple,LTT,5870,0.895,0.0024,371
DMU,30,15,8,rule,single_mc_buffer_being,simple,LOR,6474,0.7355,0.0027,272
DMU,30,15,8,rule,single_mc_buffer_being,simple,MOR,6706,0.889,0.0024,373
DMU,30,15,9,rule,single_mc_buffer_being,simple,SPT,5798,0.8093,0.0026,311
DMU,30,15,9,rule,single_mc_buffer_being,simple,LPT,7202,0.7085,0.0028,255
DMU,30,15,9,rule,single_mc_buffer_being,simple,SRPT,6588,0.7834,0.0029,270
DMU,30,15,9,rule,single_mc_buffer_being,simple,LRPT,6268,0.8686,0.0025,346
DMU,30,15,9,rule,single_mc_buffer_being,simple,STT,6697,0.7425,0.0028,266
DMU,30,15,9,rule,single_mc_buffer_being,simple,LTT,6208,0.8625,0.0024,363
DMU,30,15,9,rule,single_mc_buffer_being,simple,LOR,6619,0.7595,0.0029,263
DMU,30,15,9,rule,single_mc_buffer_being,simple,MOR,6461,0.8611,0.0024,366
DMU,30,20,0,rule,single_mc_buffer_being,simple,SPT,5613,1.2445,0.0039,317
DMU,30,20,0,rule,single_mc_buffer_being,simple,LPT,5822,1.2399,0.0042,297
DMU,30,20,0,rule,single_mc_buffer_being,simple,SRPT,6585,1.2459,0.0042,296
DMU,30,20,0,rule,single_mc_buffer_being,simple,LRPT,4927,1.2957,0.0039,335
DMU,30,20,0,rule,single_mc_buffer_being,simple,STT,6614,1.2394,0.0043,285
DMU,30,20,0,rule,single_mc_buffer_being,simple,LTT,4637,1.2912,0.0036,354
DMU,30,20,0,rule,single_mc_buffer_being,simple,LOR,6661,1.2229,0.0043,287
DMU,30,20,0,rule,single_mc_buffer_being,simple,MOR,4875,1.2996,0.0038,345
DMU,30,20,1,rule,single_mc_buffer_being,simple,SPT,5480,1.3076,0.004,325
DMU,30,20,1,rule,single_mc_buffer_being,simple,LPT,6972,1.2494,0.0042,299
DMU,30,20,1,rule,single_mc_buffer_being,simple,SRPT,7039,1.2588,0.0042,298
DMU,30,20,1,rule,single_mc_buffer_being,simple,LRPT,5191,1.3495,0.0038,355
DMU,30,20,1,rule,single_mc_buffer_being,simple,STT,6935,1.2528,0.0041,305
DMU,30,20,1,rule,single_mc_buffer_being,simple,LTT,4838,1.3604,0.0037,372
DMU,30,20,1,rule,single_mc_buffer_being,simple,LOR,6905,1.1992,0.0045,268
DMU,30,20,1,rule,single_mc_buffer_being,simple,MOR,4839,1.3188,0.0037,353
DMU,30,20,2,rule,single_mc_buffer_being,simple,SPT,6515,1.3286,0.0039,343
DMU,30,20,2,rule,single_mc_buffer_being,simple,LPT,5810,1.2149,0.0041,298
DMU,30,20,2,rule,single_mc_buffer_being,simple,SRPT,6082,1.2319,0.0042,296
DMU,30,20,2,rule,single_mc_buffer_being,simple,LRPT,4941,1.2963,0.0038,339
DMU,30,20,2,rule,single_mc_buffer_being,simple,STT,6669,1.2021,0.0043,281
DMU,30,20,2,rule,single_mc_buffer_being,simple,LTT,4641,1.3345,0.0037,360
DMU,30,20,2,rule,single_mc_buffer_being,simple,LOR,6581,1.2458,0.0042,295
DMU,30,20,2,rule,single_mc_buffer_being,simple,MOR,4998,1.2887,0.0037,349
DMU,30,20,3,rule,single_mc_buffer_being,simple,SPT,5408,1.3036,0.0039,338
DMU,30,20,3,rule,single_mc_buffer_being,simple,LPT,6226,1.2209,0.0042,294
DMU,30,20,3,rule,single_mc_buffer_being,simple,SRPT,6872,1.25,0.0042,298
DMU,30,20,3,rule,single_mc_buffer_being,simple,LRPT,4782,1.2617,0.0039,325
DMU,30,20,3,rule,single_mc_buffer_being,simple,STT,6937,1.2543,0.0043,295
DMU,30,20,3,rule,single_mc_buffer_being,simple,LTT,4719,1.2757,0.0039,331
DMU,30,20,3,rule,single_mc_buffer_being,simple,LOR,6674,1.2568,0.0042,299
DMU,30,20,3,rule,single_mc_buffer_being,simple,MOR,5122,1.2339,0.0038,324
DMU,30,20,4,rule,single_mc_buffer_being,simple,SPT,6066,1.3425,0.0039,341
DMU,30,20,4,rule,single_mc_buffer_being,simple,LPT,5800,1.2139,0.0041,295
DMU,30,20,4,rule,single_mc_buffer_being,simple,SRPT,6532,1.2349,0.0044,278
DMU,30,20,4,rule,single_mc_buffer_being,simple,LRPT,4790,1.2947,0.0038,338
DMU,30,20,4,rule,single_mc_buffer_being,simple,STT,6382,1.235,0.0043,290
DMU,30,20,4,rule,single_mc_buffer_being,simple,LTT,4686,1.3435,0.0036,371
DMU,30,20,4,rule,single_mc_buffer_being,simple,LOR,6806,1.2149,0.0043,280
DMU,30,20,4,rule,single_mc_buffer_being,simple,MOR,4642,1.3006,0.0038,345
DMU,30,20,5,rule,single_mc_buffer_being,simple,SPT,7313,1.3973,0.0037,373
DMU,30,20,5,rule,single_mc_buffer_being,simple,LPT,7312,1.3595,0.0039,350
DMU,30,20,5,rule,single_mc_buffer_being,simple,SRPT,8029,1.3002,0.004,325
DMU,30,20,5,rule,single_mc_buffer_being,simple,LRPT,7135,1.4472,0.0033,436
DMU,30,20,5,rule,single_mc_buffer_being,simple,STT,8338,1.2199,0.0037,333
DMU,30,20,5,rule,single_mc_buffer_being,simple,LTT,6790,1.481,0.0032,470
DMU,30,20,5,rule,single_mc_buffer_being,simple,LOR,8068,1.2299,0.0037,335
DMU,30,20,5,rule,single_mc_buffer_being,simple,MOR,7627,1.4366,0.0031,463
DMU,30,20,6,rule,single_mc_buffer_being,simple,SPT,7189,1.2857,0.0035,369
DMU,30,20,6,rule,single_mc_buffer_being,simple,LPT,8245,1.3126,0.0038,344
DMU,30,20,6,rule,single_mc_buffer_being,simple,SRPT,7710,1.3515,0.0041,332
DMU,30,20,6,rule,single_mc_buffer_being,simple,LRPT,6706,1.4671,0.0033,451
DMU,30,20,6,rule,single_mc_buffer_being,simple,STT,7589,1.181,0.0038,307
DMU,30,20,6,rule,single_mc_buffer_being,simple,LTT,6782,1.4814,0.0032,458
DMU,30,20,6,rule,single_mc_buffer_being,simple,LOR,6969,1.194,0.0037,322
DMU,30,20,6,rule,single_mc_buffer_being,simple,MOR,7254,1.4528,0.0032,453
DMU,30,20,7,rule,single_mc_buffer_being,simple,SPT,7075,1.2747,0.0034,372
DMU,30,20,7,rule,single_mc_buffer_being,simple,LPT,7837,1.3495,0.0038,359
DMU,30,20,7,rule,single_mc_buffer_being,simple,SRPT,6843,1.3505,0.004,339
DMU,30,20,7,rule,single_mc_buffer_being,simple,LRPT,6919,1.3714,0.0033,420
DMU,30,20,7,rule,single_mc_buffer_being,simple,STT,7105,1.2568,0.0037,343
DMU,30,20,7,rule,single_mc_buffer_being,simple,LTT,6749,1.5389,0.0034,454
DMU,30,20,7,rule,single_mc_buffer_being,simple,LOR,7505,1.2209,0.0036,340
DMU,30,20,7,rule,single_mc_buffer_being,simple,MOR,6758,1.4561,0.0031,470
DMU,30,20,8,rule,single_mc_buffer_being,simple,SPT,6776,1.249,0.0036,348
DMU,30,20,8,rule,single_mc_buffer_being,simple,LPT,7670,1.3098,0.0037,353
DMU,30,20,8,rule,single_mc_buffer_being,simple,SRPT,7187,1.3385,0.004,337
DMU,30,20,8,rule,single_mc_buffer_being,simple,LRPT,7064,1.497,0.0035,427
DMU,30,20,8,rule,single_mc_buffer_being,simple,STT,7449,1.3,0.0041,320
DMU,30,20,8,rule,single_mc_buffer_being,simple,LTT,7011,1.4571,0.0034,424
DMU,30,20,8,rule,single_mc_buffer_being,simple,LOR,6633,1.2389,0.0036,341
DMU,30,20,8,rule,single_mc_buffer_being,simple,MOR,7089,1.4222,0.0032,445
DMU,30,20,9,rule,single_mc_buffer_being,simple,SPT,7215,1.2588,0.0036,353
DMU,30,20,9,rule,single_mc_buffer_being,simple,LPT,7643,1.3524,0.0037,363
DMU,30,20,9,rule,single_mc_buffer_being,simple,SRPT,7615,1.3206,0.0042,318
DMU,30,20,9,rule,single_mc_buffer_being,simple,LRPT,6649,1.484,0.0035,424
DMU,30,20,9,rule,single_mc_buffer_being,simple,STT,7455,1.2288,0.0038,325
DMU,30,20,9,rule,single_mc_buffer_being,simple,LTT,6684,1.4232,0.0032,439
DMU,30,20,9,rule,single_mc_buffer_being,simple,LOR,7337,1.2658,0.0036,351
DMU,30,20,9,rule,single_mc_buffer_being,simple,MOR,7136,1.503,0.0032,472
DMU,40,15,0,rule,single_mc_buffer_being,simple,SPT,6290,1.4522,0.0033,441
DMU,40,15,0,rule,single_mc_buffer_being,simple,LPT,6234,1.3351,0.0034,390
DMU,40,15,0,rule,single_mc_buffer_being,simple,SRPT,7411,1.3854,0.0038,369
DMU,40,15,0,rule,single_mc_buffer_being,simple,LRPT,5401,1.5937,0.0036,448
DMU,40,15,0,rule,single_mc_buffer_being,simple,STT,7689,1.4592,0.0039,376
DMU,40,15,0,rule,single_mc_buffer_being,simple,LTT,5640,1.6226,0.0035,465
DMU,40,15,0,rule,single_mc_buffer_being,simple,LOR,7426,1.4352,0.0039,370
DMU,40,15,0,rule,single_mc_buffer_being,simple,MOR,5886,1.497,0.0033,453
DMU,40,15,1,rule,single_mc_buffer_being,simple,SPT,6757,1.3928,0.0034,415
DMU,40,15,1,rule,single_mc_buffer_being,simple,LPT,6692,1.3778,0.0037,368
DMU,40,15,1,rule,single_mc_buffer_being,simple,SRPT,7801,1.5032,0.0038,392
DMU,40,15,1,rule,single_mc_buffer_being,simple,LRPT,5715,1.5468,0.0035,441
DMU,40,15,1,rule,single_mc_buffer_being,simple,STT,7548,1.4222,0.0039,369
DMU,40,15,1,rule,single_mc_buffer_being,simple,LTT,5711,1.5641,0.0033,468
DMU,40,15,1,rule,single_mc_buffer_being,simple,LOR,6954,1.3186,0.0036,367
DMU,40,15,1,rule,single_mc_buffer_being,simple,MOR,5635,1.4183,0.0032,446
DMU,40,15,2,rule,single_mc_buffer_being,simple,SPT,7047,1.3993,0.0034,414
DMU,40,15,2,rule,single_mc_buffer_being,simple,LPT,6849,1.3734,0.0035,395
DMU,40,15,2,rule,single_mc_buffer_being,simple,SRPT,7793,1.4845,0.0039,385
DMU,40,15,2,rule,single_mc_buffer_being,simple,LRPT,5277,1.6166,0.0035,465
DMU,40,15,2,rule,single_mc_buffer_being,simple,STT,7380,1.4242,0.0038,371
DMU,40,15,2,rule,single_mc_buffer_being,simple,LTT,5377,1.6356,0.0034,478
DMU,40,15,2,rule,single_mc_buffer_being,simple,LOR,7745,1.4711,0.0038,384
DMU,40,15,2,rule,single_mc_buffer_being,simple,MOR,5334,1.6242,0.0034,474
DMU,40,15,3,rule,single_mc_buffer_being,simple,SPT,6718,1.4881,0.0034,440
DMU,40,15,3,rule,single_mc_buffer_being,simple,LPT,6430,1.2937,0.0034,379
DMU,40,15,3,rule,single_mc_buffer_being,simple,SRPT,7514,1.4342,0.0039,369
DMU,40,15,3,rule,single_mc_buffer_being,simple,LRPT,5323,1.5408,0.0034,458
DMU,40,15,3,rule,single_mc_buffer_being,simple,STT,7794,1.3724,0.0037,366
DMU,40,15,3,rule,single_mc_buffer_being,simple,LTT,5224,1.636,0.0035,469
DMU,40,15,3,rule,single_mc_buffer_being,simple,LOR,7464,1.4542,0.0039,372
DMU,40,15,3,rule,single_mc_buffer_being,simple,MOR,5378,1.5969,0.0034,464
DMU,40,15,4,rule,single_mc_buffer_being,simple,SPT,6139,1.5199,0.0035,439
DMU,40,15,4,rule,single_mc_buffer_being,simple,LPT,5904,1.3395,0.0036,371
DMU,40,15,4,rule,single_mc_buffer_being,simple,SRPT,7388,1.5025,0.0037,401
DMU,40,15,4,rule,single_mc_buffer_being,simple,LRPT,4817,1.5558,0.0035,445
DMU,40,15,4,rule,single_mc_buffer_being,simple,STT,7124,1.4412,0.0038,383
DMU,40,15,4,rule,single_mc_buffer_being,simple,LTT,4723,1.5747,0.0032,489
DMU,40,15,4,rule,single_mc_buffer_being,simple,LOR,6242,1.3495,0.0034,397
DMU,40,15,4,rule,single_mc_buffer_being,simple,MOR,4764,1.5528,0.0034,463
DMU,40,15,5,rule,single_mc_buffer_being,simple,SPT,8306,1.4741,0.0033,445
DMU,40,15,5,rule,single_mc_buffer_being,simple,LPT,8699,1.4634,0.0036,406
DMU,40,15,5,rule,single_mc_buffer_being,simple,SRPT,8111,1.5428,0.0038,409
DMU,40,15,5,rule,single_mc_buffer_being,simple,LRPT,8016,1.6754,0.0034,494
DMU,40,15,5,rule,single_mc_buffer_being,simple,STT,7909,1.488,0.0039,382
DMU,40,15,5,rule,single_mc_buffer_being,simple,LTT,7818,1.6468,0.0032,519
DMU,40,15,5,rule,single_mc_buffer_being,simple,LOR,7817,1.3794,0.0034,405
DMU,40,15,5,rule,single_mc_buffer_being,simple,MOR,8245,1.638,0.0032,517
DMU,40,15,6,rule,single_mc_buffer_being,simple,SPT,7562,1.4212,0.0034,417
DMU,40,15,6,rule,single_mc_buffer_being,simple,LPT,8241,1.4199,0.0036,396
DMU,40,15,6,rule,single_mc_buffer_being,simple,SRPT,8069,1.4412,0.004,357
DMU,40,15,6,rule,single_mc_buffer_being,simple,LRPT,7564,1.5544,0.0034,463
DMU,40,15,6,rule,single_mc_buffer_being,simple,STT,7970,1.3288,0.0034,391
DMU,40,15,6,rule,single_mc_buffer_being,simple,LTT,7509,1.6963,0.0035,488
DMU,40,15,6,rule,single_mc_buffer_being,simple,LOR,7883,1.3844,0.0037,374
DMU,40,15,6,rule,single_mc_buffer_being,simple,MOR,8358,1.6565,0.0032,525
DMU,40,15,7,rule,single_mc_buffer_being,simple,SPT,7677,1.4701,0.0033,442
DMU,40,15,7,rule,single_mc_buffer_being,simple,LPT,8501,1.3754,0.0036,381
DMU,40,15,7,rule,single_mc_buffer_being,simple,SRPT,7843,1.508,0.0039,389
DMU,40,15,7,rule,single_mc_buffer_being,simple,LRPT,7905,1.6465,0.0032,518
DMU,40,15,7,rule,single_mc_buffer_being,simple,STT,7863,1.3595,0.0035,387
DMU,40,15,7,rule,single_mc_buffer_being,simple,LTT,7812,1.6634,0.003,546
DMU,40,15,7,rule,single_mc_buffer_being,simple,LOR,8137,1.3256,0.0035,380
DMU,40,15,7,rule,single_mc_buffer_being,simple,MOR,8325,1.6617,0.003,551
DMU,40,15,8,rule,single_mc_buffer_being,simple,SPT,8139,1.4959,0.0033,455
DMU,40,15,8,rule,single_mc_buffer_being,simple,LPT,8754,1.3844,0.0036,384
DMU,40,15,8,rule,single_mc_buffer_being,simple,SRPT,8414,1.4282,0.0039,364
DMU,40,15,8,rule,single_mc_buffer_being,simple,LRPT,7454,1.6056,0.0032,496
DMU,40,15,8,rule,single_mc_buffer_being,simple,STT,8478,1.3823,0.0036,387
DMU,40,15,8,rule,single_mc_buffer_being,simple,LTT,7164,1.779,0.0034,520
DMU,40,15,8,rule,single_mc_buffer_being,simple,LOR,7925,1.3794,0.0035,390
DMU,40,15,8,rule,single_mc_buffer_being,simple,MOR,8209,1.7055,0.0031,549
DMU,40,15,9,rule,single_mc_buffer_being,simple,SPT,7710,1.493,0.0033,451
DMU,40,15,9,rule,single_mc_buffer_being,simple,LPT,8652,1.4711,0.0037,400
DMU,40,15,9,rule,single_mc_buffer_being,simple,SRPT,7600,1.4833,0.0038,387
DMU,40,15,9,rule,single_mc_buffer_being,simple,LRPT,7252,1.6226,0.0033,489
DMU,40,15,9,rule,single_mc_buffer_being,simple,STT,7913,1.4163,0.0036,390
DMU,40,15,9,rule,single_mc_buffer_being,simple,LTT,7260,1.6425,0.0033,502
DMU,40,15,9,rule,single_mc_buffer_being,simple,LOR,8108,1.3953,0.0035,398
DMU,40,15,9,rule,single_mc_buffer_being,simple,MOR,8119,1.6006,0.003,529
DMU,40,20,0,rule,single_mc_buffer_being,simple,SPT,7746,2.2116,0.0045,493
DMU,40,20,0,rule,single_mc_buffer_being,simple,LPT,7023,2.2774,0.0048,471
DMU,40,20,0,rule,single_mc_buffer_being,simple,SRPT,8063,2.2256,0.0049,458
DMU,40,20,0,rule,single_mc_buffer_being,simple,LRPT,5978,2.3902,0.0045,526
DMU,40,20,0,rule,single_mc_buffer_being,simple,STT,8372,2.1189,0.0049,430
DMU,40,20,0,rule,single_mc_buffer_being,simple,LTT,5877,2.3672,0.0043,547
DMU,40,20,0,rule,single_mc_buffer_being,simple,LOR,8159,2.1897,0.0048,456
DMU,40,20,0,rule,single_mc_buffer_being,simple,MOR,5984,2.3354,0.0044,533
DMU,40,20,1,rule,single_mc_buffer_being,simple,SPT,7338,2.3192,0.0044,527
DMU,40,20,1,rule,single_mc_buffer_being,simple,LPT,7886,2.1747,0.0048,456
DMU,40,20,1,rule,single_mc_buffer_being,simple,SRPT,8066,2.2056,0.0049,451
DMU,40,20,1,rule,single_mc_buffer_being,simple,LRPT,6200,2.3312,0.0042,549
DMU,40,20,1,rule,single_mc_buffer_being,simple,STT,7883,2.1727,0.0049,443
DMU,40,20,1,rule,single_mc_buffer_being,simple,LTT,6080,2.4359,0.0044,557
DMU,40,20,1,rule,single_mc_buffer_being,simple,LOR,8700,2.1282,0.005,425
DMU,40,20,1,rule,single_mc_buffer_being,simple,MOR,6211,2.4687,0.0044,564
DMU,40,20,2,rule,single_mc_buffer_being,simple,SPT,7518,2.2634,0.0045,500
DMU,40,20,2,rule,single_mc_buffer_being,simple,LPT,7771,2.1885,0.0049,447
DMU,40,20,2,rule,single_mc_buffer_being,simple,SRPT,7744,2.2475,0.0054,420
DMU,40,20,2,rule,single_mc_buffer_being,simple,LRPT,5982,2.3681,0.0043,552
DMU,40,20,2,rule,single_mc_buffer_being,simple,STT,8648,2.1737,0.005,431
DMU,40,20,2,rule,single_mc_buffer_being,simple,LTT,5795,2.3312,0.0043,548
DMU,40,20,2,rule,single_mc_buffer_being,simple,LOR,7746,2.1422,0.0049,434
DMU,40,20,2,rule,single_mc_buffer_being,simple,MOR,5934,2.3481,0.0045,522
DMU,40,20,3,rule,single_mc_buffer_being,simple,SPT,7121,2.2804,0.0046,501
DMU,40,20,3,rule,single_mc_buffer_being,simple,LPT,7605,2.0832,0.0047,440
DMU,40,20,3,rule,single_mc_buffer_being,simple,SRPT,8034,2.2188,0.0049,449
DMU,40,20,3,rule,single_mc_buffer_being,simple,LRPT,5960,2.3043,0.0044,518
DMU,40,20,3,rule,single_mc_buffer_being,simple,STT,8078,2.2099,0.0051,430
DMU,40,20,3,rule,single_mc_buffer_being,simple,LTT,5876,2.3807,0.0043,552
DMU,40,20,3,rule,single_mc_buffer_being,simple,LOR,7491,2.1299,0.0049,439
DMU,40,20,3,rule,single_mc_buffer_being,simple,MOR,6187,2.3629,0.0046,517
DMU,40,20,4,rule,single_mc_buffer_being,simple,SPT,7131,2.3536,0.0044,531
DMU,40,20,4,rule,single_mc_buffer_being,simple,LPT,7420,2.2375,0.005,450
DMU,40,20,4,rule,single_mc_buffer_being,simple,SRPT,7841,2.2176,0.0048,465
DMU,40,20,4,rule,single_mc_buffer_being,simple,LRPT,6276,2.394,0.0044,540
DMU,40,20,4,rule,single_mc_buffer_being,simple,STT,7996,2.1658,0.0048,448
DMU,40,20,4,rule,single_mc_buffer_being,simple,LTT,6158,2.3312,0.0044,534
DMU,40,20,4,rule,single_mc_buffer_being,simple,LOR,7899,2.1724,0.0048,448
DMU,40,20,4,rule,single_mc_buffer_being,simple,MOR,6054,2.3813,0.0042,567
DMU,40,20,5,rule,single_mc_buffer_being,simple,SPT,8561,2.495,0.0043,581
DMU,40,20,5,rule,single_mc_buffer_being,simple,LPT,9362,2.2774,0.0046,493
DMU,40,20,5,rule,single_mc_buffer_being,simple,SRPT,8880,2.3082,0.0046,504
DMU,40,20,5,rule,single_mc_buffer_being,simple,LRPT,8658,2.6412,0.0041,641
DMU,40,20,5,rule,single_mc_buffer_being,simple,STT,8674,2.2604,0.0046,488
DMU,40,20,5,rule,single_mc_buffer_being,simple,LTT,8632,2.6531,0.0041,654
DMU,40,20,5,rule,single_mc_buffer_being,simple,LOR,9179,2.3117,0.0046,503
DMU,40,20,5,rule,single_mc_buffer_being,simple,MOR,8935,2.7368,0.004,688
DMU,40,20,6,rule,single_mc_buffer_being,simple,SPT,8714,2.4667,0.0044,563
DMU,40,20,6,rule,single_mc_buffer_being,simple,LPT,10035,2.3535,0.0045,524
DMU,40,20,6,rule,single_mc_buffer_being,simple,SRPT,8761,2.2335,0.0048,466
DMU,40,20,6,rule,single_mc_buffer_being,simple,LRPT,8128,2.6714,0.0041,655
DMU,40,20,6,rule,single_mc_buffer_being,simple,STT,10176,2.2208,0.005,445
DMU,40,20,6,rule,single_mc_buffer_being,simple,LTT,8159,2.7508,0.0041,666
DMU,40,20,6,rule,single_mc_buffer_being,simple,LOR,9146,2.3262,0.0048,482
DMU,40,20,6,rule,single_mc_buffer_being,simple,MOR,8860,2.7316,0.004,675
DMU,40,20,7,rule,single_mc_buffer_being,simple,SPT,8586,2.5007,0.0043,581
DMU,40,20,7,rule,single_mc_buffer_being,simple,LPT,9589,2.3531,0.0048,493
DMU,40,20,7,rule,single_mc_buffer_being,simple,SRPT,8647,2.2804,0.0046,491
DMU,40,20,7,rule,single_mc_buffer_being,simple,LRPT,8660,2.6022,0.0041,633
DMU,40,20,7,rule,single_mc_buffer_being,simple,STT,8474,2.2366,0.0047,477
DMU,40,20,7,rule,single_mc_buffer_being,simple,LTT,8681,2.6421,0.004,658
DMU,40,20,7,rule,single_mc_buffer_being,simple,LOR,9068,2.2923,0.0048,478
DMU,40,20,7,rule,single_mc_buffer_being,simple,MOR,9121,2.697,0.004,669
DMU,40,20,8,rule,single_mc_buffer_being,simple,SPT,8967,2.3951,0.0045,536
DMU,40,20,8,rule,single_mc_buffer_being,simple,LPT,9489,2.3706,0.0046,519
DMU,40,20,8,rule,single_mc_buffer_being,simple,SRPT,8596,2.2953,0.0046,503
DMU,40,20,8,rule,single_mc_buffer_being,simple,LRPT,8120,2.6014,0.0041,630
DMU,40,20,8,rule,single_mc_buffer_being,simple,STT,8825,2.269,0.0046,488
DMU,40,20,8,rule,single_mc_buffer_being,simple,LTT,8021,2.67,0.0041,654
DMU,40,20,8,rule,single_mc_buffer_being,simple,LOR,8816,2.2665,0.0048,474
DMU,40,20,8,rule,single_mc_buffer_being,simple,MOR,8791,2.6661,0.0041,651
DMU,40,20,9,rule,single_mc_buffer_being,simple,SPT,9055,2.4388,0.0044,552
DMU,40,20,9,rule,single_mc_buffer_being,simple,LPT,9881,2.3981,0.0043,552
DMU,40,20,9,rule,single_mc_buffer_being,simple,SRPT,9647,2.2916,0.0047,485
DMU,40,20,9,rule,single_mc_buffer_being,simple,LRPT,8441,2.6143,0.0042,620
DMU,40,20,9,rule,single_mc_buffer_being,simple,STT,9553,2.2605,0.0048,475
DMU,40,20,9,rule,single_mc_buffer_being,simple,LTT,8292,2.6563,0.0041,645
DMU,40,20,9,rule,single_mc_buffer_being,simple,LOR,9578,2.2745,0.0047,486
DMU,40,20,9,rule,single_mc_buffer_being,simple,MOR,8989,2.7347,0.004,689
DMU,50,15,0,rule,single_mc_buffer_being,simple,SPT,8452,2.3514,0.0041,572
DMU,50,15,0,rule,single_mc_buffer_being,simple,LPT,8354,2.1581,0.0042,515
DMU,50,15,0,rule,single_mc_buffer_being,simple,SRPT,8611,2.2495,0.0043,528
DMU,50,15,0,rule,single_mc_buffer_being,simple,LRPT,6539,2.4149,0.0039,614
DMU,50,15,0,rule,single_mc_buffer_being,simple,STT,9448,2.1638,0.0042,516
DMU,50,15,0,rule,single_mc_buffer_being,simple,LTT,6596,2.4797,0.0039,642
DMU,50,15,0,rule,single_mc_buffer_being,simple,LOR,8825,2.2258,0.0043,518
DMU,50,15,0,rule,single_mc_buffer_being,simple,MOR,6723,2.409,0.0038,630
DMU,50,15,1,rule,single_mc_buffer_being,simple,SPT,8413,2.3154,0.0041,563
DMU,50,15,1,rule,single_mc_buffer_being,simple,LPT,7887,2.1182,0.0042,500
DMU,50,15,1,rule,single_mc_buffer_being,simple,SRPT,8331,2.1947,0.0044,499
DMU,50,15,1,rule,single_mc_buffer_being,simple,LRPT,6303,2.3782,0.004,600
DMU,50,15,1,rule,single_mc_buffer_being,simple,STT,8123,2.1704,0.0043,509
DMU,50,15,1,rule,single_mc_buffer_being,simple,LTT,6200,2.5427,0.0039,651
DMU,50,15,1,rule,single_mc_buffer_being,simple,LOR,7738,2.1588,0.0044,496
DMU,50,15,1,rule,single_mc_buffer_being,simple,MOR,6443,2.3683,0.0039,600
DMU,50,15,2,rule,single_mc_buffer_being,simple,SPT,8205,2.3452,0.004,580
DMU,50,15,2,rule,single_mc_buffer_being,simple,LPT,7842,2.0923,0.0043,488
DMU,50,15,2,rule,single_mc_buffer_being,simple,SRPT,8660,2.2154,0.0043,514
DMU,50,15,2,rule,single_mc_buffer_being,simple,LRPT,6391,2.3647,0.0039,609
DMU,50,15,2,rule,single_mc_buffer_being,simple,STT,8249,2.1962,0.0042,520
DMU,50,15,2,rule,single_mc_buffer_being,simple,LTT,6341,2.4408,0.0038,641
DMU,50,15,2,rule,single_mc_buffer_being,simple,LOR,8069,2.1588,0.0043,503
DMU,50,15,2,rule,single_mc_buffer_being,simple,MOR,6117,2.3927,0.0039,611
DMU,50,15,3,rule,single_mc_buffer_being,simple,SPT,8591,2.2991,0.0041,560
DMU,50,15,3,rule,single_mc_buffer_being,simple,LPT,7670,2.128,0.0044,489
DMU,50,15,3,rule,single_mc_buffer_being,simple,SRPT,8559,2.1877,0.0044,496
DMU,50,15,3,rule,single_mc_buffer_being,simple,LRPT,6430,2.3131,0.004,582
DMU,50,15,3,rule,single_mc_buffer_being,simple,STT,8844,2.1441,0.0044,488
DMU,50,15,3,rule,single_mc_buffer_being,simple,LTT,6193,2.418,0.0039,615
DMU,50,15,3,rule,single_mc_buffer_being,simple,LOR,8651,2.2046,0.0043,516
DMU,50,15,3,rule,single_mc_buffer_being,simple,MOR,6192,2.3611,0.0039,598
DMU,50,15,4,rule,single_mc_buffer_being,simple,SPT,8554,2.2814,0.0041,562
DMU,50,15,4,rule,single_mc_buffer_being,simple,LPT,8076,2.1661,0.0042,512
DMU,50,15,4,rule,single_mc_buffer_being,simple,SRPT,9464,2.2146,0.0043,511
